Mod Key,Group,Generation Type,Required Level,Stats,Spawn Weights
IncreasedLifeEssence6,,prefix,74,base_maximum_life (76 to 90),
IncreasedLifeEssenceChest1,,prefix,82,base_maximum_life (120 to 126),
IncreasedLifeEssenceShield1,,prefix,82,base_maximum_life (110 to 116),
IncreasedLifeEssenceHelm1,,prefix,82,base_maximum_life (100 to 106),
IncreasedLifeEssenceBootsGloves1,,prefix,82,base_maximum_life (91 to 105),
IncreasedLifeImplicitShield1,,unique,1,base_maximum_life (10 to 20),
IncreasedLifeImplicitShield2,,unique,1,base_maximum_life (20 to 30),
IncreasedLifeImplicitShield3,,unique,1,base_maximum_life (30 to 40),
IncreasedLifeEnhancedMod,,prefix,1,base_maximum_life (70 to 79) | maximum_life_+% (3 to 5),
IncreasedLifeEnhancedBodyMod___,,prefix,1,base_maximum_life (110 to 119) | maximum_life_+% (8 to 10),
IncreasedLifeUniqueRing1,,unique,1,base_maximum_life (20 to 30),
IncreasedLifeUniqueOneHandSword1,,unique,1,base_maximum_life (20 to 30),
IncreasedLifeUniqueHelmetStr1,,unique,1,base_maximum_life (25 to 50),
IncreasedLifeImplicitRing1,,unique,2,base_maximum_life (20 to 30),
IncreasedLifeImplicitBelt1,,unique,10,base_maximum_life (25 to 40),
IncreasedLifeImplicitBeltRoyale1,,unique,1,base_maximum_life (20 to 30),
IncreasedLifeUniqueBodyStr1,,unique,1,base_maximum_life (1000 to 1000),
IncreasedLifeUniqueBodyStr1Royale,,unique,1,base_maximum_life (100 to 100),
IncreasedLifeUniqueAmulet4,,unique,1,base_maximum_life (30 to 50),
IncreasedLifeUniqueShieldDex2,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUniqueShieldStr1,,unique,1,base_maximum_life (160 to 180),
IncreasedLifeUniqueBootsInt4,,unique,1,base_maximum_life (20 to 20),
IncreasedLifeUniqueShieldStr2,,unique,1,base_maximum_life (30 to 50),
IncreasedLifeUniqueTwoHandAxe4,,unique,1,base_maximum_life (100 to 100),
IncreasedLifeUniqueBodyDexInt1,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUniqueHelmetDex4,,unique,1,base_maximum_life (80 to 100),
IncreasedLifeUniqueBodyInt5,,unique,1,base_maximum_life (25 to 50),
IncreasedLifeUniqueGlovesInt3,,unique,1,base_maximum_life (60 to 80),
ReducedLifeUniqueGlovesDexInt4,,unique,1,base_maximum_life (-20 to -20),
IncreasedLifeUniqueHelmetStrDex4,,unique,1,base_maximum_life (200 to 300),
IncreasedLifeUniqueAmulet14,,unique,40,base_maximum_life (30 to 40),
IncreasedLifeUniqueTwoHandMace6,,unique,1,base_maximum_life (35 to 40),
IncreasedLifeUniqueBodyDex6,,unique,1,base_maximum_life (60 to 70),
IncreasedLifeUniqueHelmetDexInt2,,unique,1,base_maximum_life (60 to 100),
IncreasedLifeUniqueHelmetDex5,,unique,1,base_maximum_life (10 to 20),
IncreasedLifeUniqueBodyStrDex3_,,unique,1,base_maximum_life (60 to 90),
IncreasedLifeUniqueBodyStrDex3Royale_,,unique,1,base_maximum_life (25 to 40),
IncreasedLifeUniqueShieldStrInt6,,unique,1,base_maximum_life (40 to 60),
IncreasedLifeUniqueBodyStrDex2,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUniqueBootsDex6,,unique,1,base_maximum_life (35 to 45),
IncreasedLifeUniqueBootsDex6Royale,,unique,1,base_maximum_life (10 to 20),
IncreasedLifeUniqueRing19,,unique,1,base_maximum_life (30 to 40),
IncreasedLifeUniqueBelt7,,unique,50,base_maximum_life (50 to 60),
IncreasedLifeUniqueBelt8,,unique,63,base_maximum_life (75 to 100),
IncreasedLifeUniqueBodyStr2,,unique,1,base_maximum_life (30 to 60),
IncreasedLifeUniqueDescentShield1,,unique,1,base_maximum_life (15 to 15),
IncreasedLifeUniqueDescentHelmet1,,unique,1,base_maximum_life (10 to 10),
IncreasedLifeUniqueWand4,,unique,1,base_maximum_life (15 to 20),
IncreasedLifeImplicitGlovesDemigods1,,unique,1,base_maximum_life (20 to 30),
IncreasedLifeUniqueOneHandAxe3,,unique,1,base_maximum_life (10 to 15),
IncreasedLifeUniqueBootsStrDex3,,unique,1,base_maximum_life (20 to 30),
IncreasedLifeUniqueGlovesDexInt5,,unique,1,base_maximum_life (60 to 70),
IncreasedLifeUniqueHelmetStrDex5,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUniqueGlovesStrDex4,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUniqueQuiver3,,unique,1,base_maximum_life (40 to 50),
IncreasedLifeUniqueBootsDex7,,unique,1,base_maximum_life (55 to 75),
IncreasedLifeUniqueGlovesStr3,,unique,1,base_maximum_life (60 to 75),
IncreasedLifeUniqueBodyStrDexInt1,,unique,1,base_maximum_life (90 to 100),
IncreasedLifeUniqueBodyStrInt5,,unique,1,base_maximum_life (80 to 90),
IncreasedLifeUniqueBootsStr2,,unique,1,base_maximum_life (150 to 200),
IncreasedLifeUniqueShieldDexInt1,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUniqueShieldDexInt1Royale,,unique,1,base_maximum_life (10 to 20),
IncreasedLifeUniqueShieldDex5,,unique,1,base_maximum_life (70 to 90),
IncreasedLifeUniqueBodyStrDex4,,unique,1,base_maximum_life (70 to 100),
IncreasedLifeUniqueGlovesStrInt2,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUniqueShieldDex6,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUniqueShieldStrDex7,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUniqueAmulet18,,unique,1,base_maximum_life (30 to 50),
IncreasedLifeUniqueQuiver9,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUniqueBelt13,,unique,1,base_maximum_life (30 to 40),
IncreasedLifeUniqueBelt13Royale,,unique,1,base_maximum_life (10 to 20),
IncreasedLifeUniqueBodyStrDex5,,unique,1,base_maximum_life (200 to 300),
IncreasedLifeUniqueRing28,,unique,1,base_maximum_life (20 to 40),
IncreasedLifeUniqueAmulet19,,unique,60,base_maximum_life (40 to 80),
IncreasedLifeUniqueRing32,,unique,82,base_maximum_life (0 to 60),
IncreasedLifeFireResistUniqueBelt14,,unique,65,base_maximum_life (70 to 85),
IncreasedLifeUniqueBodyDexInt3,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUniqueAmulet22,,unique,1,base_maximum_life (20 to 40),
IncreasedLifeUniqueBodyStr6,,unique,1,base_maximum_life (60 to 100),
IncreasedLifeUniqueBodyStrInt6,,unique,1,base_maximum_life (60 to 90),
IncreasedLifeUniqueBodyStrInt7,,unique,1,base_maximum_life (80 to 100),
IncreasedLifeUniqueOneHandMace7,,unique,1,base_maximum_life (70 to 70),
IncreasedLifeUniqueShieldStr4,,unique,1,base_maximum_life (50 to 60),
IncreasedLifeUniqueShieldStr5,,unique,1,base_maximum_life (40 to 60),
IncreasedLifeUniqueBootsStr3_,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUniqueShieldStrInt5,,unique,1,base_maximum_life (0 to 0),
IncreasedLifeUnique__15,,unique,1,base_maximum_life (30 to 50),
IncreasedLifeUnique__4,,unique,1,base_maximum_life (30 to 50),
IncreasedLifeUnique__5,,unique,1,base_maximum_life (20 to 40),
IncreasedLifeUnique__6,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUniqueAmulet25,,unique,1,base_maximum_life (60 to 70),
IncreasedLifeUnique__1,,unique,1,base_maximum_life (30 to 60),
IncreasedLifeUnique__2,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__3,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique___7,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique___7Royale_,,unique,1,base_maximum_life (20 to 30),
IncreasedLifeUnique__8,,unique,1,base_maximum_life (30 to 50),
IncreasedLifeUnique__9,,unique,1,base_maximum_life (60 to 70),
IncreasedLifeUnique__10,,unique,1,base_maximum_life (30 to 40),
IncreasedLifeUnique__11,,unique,1,base_maximum_life (30 to 50),
IncreasedLifeUnique__12_,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUniqueBootsDex9__,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__14,,unique,1,base_maximum_life (45 to 60),
IncreasedLifeUnique__13,,unique,1,base_maximum_life (40 to 80),
IncreasedLifeUnique__16,,unique,1,base_maximum_life (30 to 60),
IncreasedLifeUnique__17,,unique,1,base_maximum_life (0 to 0),
IncreasedLifeUnique__18,,unique,1,base_maximum_life (35 to 45),
IncreasedLifeUnique__19,,unique,1,base_maximum_life (30 to 40),
IncreasedLifeUnique__20,,unique,1,base_maximum_life (30 to 50),
IncreasedLifeUnique__21,,unique,1,base_maximum_life (60 to 90),
IncreasedLifeUnique__22,,unique,50,base_maximum_life (100 to 150),
IncreasedLifeUnique__23,,unique,1,base_maximum_life (50 to 80),
IncreasedLifeUnique__24,,unique,1,base_maximum_life (90 to 100),
IncreasedLifeUnique__25,,unique,1,base_maximum_life (25 to 35),
IncreasedLifeUnique__26,,unique,1,base_maximum_life (40 to 60),
IncreasedLifeUnique__27,,unique,1,base_maximum_life (30 to 60),
IncreasedLifeUnique__27Royale,,unique,1,base_maximum_life (15 to 30),
IncreasedLifeUnique__28,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__29,,unique,1,base_maximum_life (80 to 100),
IncreasedLifeUnique__30,,unique,1,base_maximum_life (40 to 60),
IncreasedLifeUnique__31,,unique,1,base_maximum_life (65 to 80),
IncreasedLifeUnique__32,,unique,1,base_maximum_life (60 to 100),
IncreasedLifeUnique__33,,unique,1,base_maximum_life (60 to 100),
IncreasedLifeUnique__34,,unique,1,base_maximum_life (240 to 300),
IncreasedLifeUnique__35,,unique,1,base_maximum_life (80 to 100),
IncreasedLifeUnique__36_,,unique,1,base_maximum_life (70 to 100),
IncreasedLifeUnique__37,,unique,1,base_maximum_life (70 to 100),
IncreasedLifeUnique__38,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique__39,,unique,1,base_maximum_life (20 to 30),
IncreasedLifeUnique__40,,unique,1,base_maximum_life (30 to 50),
IncreasedLifeUnique__41,,unique,1,base_maximum_life (40 to 50),
IncreasedLifeUnique__42_,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique__43,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique__44,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__45,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique__46,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique__46Royale,,unique,1,base_maximum_life (10 to 20),
IncreasedLifeUnique__47,,unique,1,base_maximum_life (40 to 50),
IncreasedLifeUnique__48,,unique,1,base_maximum_life (30 to 40),
IncreasedLifeUnique__49_,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__50,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__51,,unique,1,base_maximum_life (90 to 100),
IncreasedLifeUnique__52,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique__53,,unique,75,base_maximum_life (60 to 80),
IncreasedLifeUnique__54,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__55,,unique,1,base_maximum_life (60 to 70),
IncreasedLifeUnique__56,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique__57,,unique,1,base_maximum_life (60 to 70),
IncreasedLifeUnique__58,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique__59,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique__59Royale,,unique,1,base_maximum_life (20 to 40),
IncreasedLifeUnique__60,,unique,1,base_maximum_life (0 to 100),
IncreasedLifeUnique__61,,unique,1,base_maximum_life (40 to 50),
IncreasedLifeUnique__62,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__63_,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique__64,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique__65,,unique,81,base_maximum_life (50 to 70),
IncreasedLifeUnique__66,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique__67_,,unique,1,base_maximum_life (50 to 60),
IncreasedLifeUnique__68_,,unique,1,base_maximum_life (50 to 60),
IncreasedLifeUnique__69,,unique,1,base_maximum_life (30 to 60),
IncreasedLifeUnique__70,,unique,1,base_maximum_life (90 to 100),
IncreasedLifeUnique__71,,unique,1,base_maximum_life (40 to 60),
IncreasedLifeUnique__72_,,unique,1,base_maximum_life (100 to 120),
IncreasedLifeUnique__73,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__74,,unique,1,base_maximum_life (80 to 100),
IncreasedLifeUnique__75,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__76,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__77,,unique,1,base_maximum_life (40 to 50),
IncreasedLifeUnique__78,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique__79,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique__80_,,unique,1,base_maximum_life (20 to 60),
IncreasedLifeUnique__81,,unique,1,base_maximum_life (60 to 90),
IncreasedLifeUnique__82,,unique,1,base_maximum_life (80 to 100),
IncreasedLifeUnique__83,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__84,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__85_,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique__86_,,unique,1,base_maximum_life (100 to 120),
IncreasedLifeUnique__87,,unique,25,base_maximum_life (23 to 23),
IncreasedLifeUnique__88,,unique,1,base_maximum_life (50 to 175),
IncreasedLifeUnique__89,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__90,,unique,1,base_maximum_life (80 to 100),
IncreasedLifeUnique__91,,unique,1,base_maximum_life (70 to 100),
IncreasedLifeUnique__92_,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__93,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__94,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique__95,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__95Royale_,,unique,1,base_maximum_life (20 to 30),
IncreasedLifeUnique__96__,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__97,,unique,1,base_maximum_life (50 to 80),
IncreasedLifeUnique__98,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__99,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__100,,unique,1,base_maximum_life (60 to 90),
IncreasedLifeUnique__101,,unique,1,base_maximum_life (60 to 90),
IncreasedLifeUnique__102,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__103,,unique,77,base_maximum_life (60 to 80),
IncreasedLifeUnique__104_,,unique,1,base_maximum_life (100 to 100),
IncreasedLifeUnique__105,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique__106_,,unique,1,base_maximum_life (120 to 160),
IncreasedLifeUnique__107,,unique,1,base_maximum_life (30 to 50),
IncreasedLifeUnique__108,,unique,1,base_maximum_life (80 to 100),
IncreasedLifeUnique__108Royale,,unique,1,base_maximum_life (25 to 35),
IncreasedLifeUnique__109_,,unique,1,base_maximum_life (45 to 65),
IncreasedLifeUnique__110,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__111__,,unique,1,base_maximum_life (40 to 70),
IncreasedLifeUnique__112,,unique,1,base_maximum_life (80 to 100),
IncreasedLifeUnique__113,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__114,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__115,,unique,1,base_maximum_life (50 to 100),
IncreasedLifeUnique__116,,unique,1,base_maximum_life (80 to 100),
IncreasedLifeUnique__117,,unique,1,base_maximum_life (-200 to 200),
IncreasedLifeUnique__118,,unique,1,base_maximum_life (40 to 50),
IncreasedLifeUnique__119,,unique,1,base_maximum_life (50 to 70),
IncreasedLifeUnique__120,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique__121,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique__122,,unique,1,base_maximum_life (25 to 30),
IncreasedLifeUnique__123,,unique,25,base_maximum_life (30 to 50),
IncreasedLifeUnique__124,,unique,1,base_maximum_life (60 to 80),
IncreasedLifeUnique__125,,unique,1,base_maximum_life (1 to 100),
IncreasedLifeUnique__126,,unique,98,base_maximum_life (60 to 90),
IncreasedLifeUnique__127,,unique,70,base_maximum_life (80 to 100),
IncreasedLifeUnique__128,,unique,1,base_maximum_life (66 to 99),
IncreasedLifeUnique__129,,unique,1,base_maximum_life (50 to 77),
IncreasedMana1,,prefix,1,base_maximum_mana (15 to 19),"ring:1000, amulet:1000, int_armour:1000, str_int_armour:1000, dex_int_armour:1000, str_dex_int_armour:1000, belt:1000"
IncreasedMana2,,prefix,11,base_maximum_mana (20 to 24),"ring:1000, amulet:1000, int_armour:1000, str_int_armour:1000, dex_int_armour:1000, str_dex_int_armour:1000, belt:1000"
IncreasedMana3,,prefix,17,base_maximum_mana (25 to 29),"ring:1000, amulet:1000, int_armour:1000, str_int_armour:1000, dex_int_armour:1000, str_dex_int_armour:1000, belt:1000"
IncreasedMana4,,prefix,23,base_maximum_mana (30 to 34),"ring:1000, amulet:1000, int_armour:1000, str_int_armour:1000, dex_int_armour:1000, str_dex_int_armour:1000, belt:1000"
IncreasedMana5,,prefix,29,base_maximum_mana (35 to 39),"ring:1000, amulet:1000, int_armour:1000, str_int_armour:1000, dex_int_armour:1000, str_dex_int_armour:1000, belt:1000"
IncreasedMana6,,prefix,35,base_maximum_mana (40 to 44),"ring:1000, amulet:1000, int_armour:1000, str_int_armour:1000, dex_int_armour:1000, str_dex_int_armour:1000, belt:1000"
IncreasedMana7,,prefix,42,base_maximum_mana (45 to 49),"ring:1000, amulet:1000, int_armour:1000, str_int_armour:1000, dex_int_armour:1000, str_dex_int_armour:1000, belt:1000"
IncreasedMana8,,prefix,51,base_maximum_mana (50 to 54),"ring:1000, amulet:1000, int_armour:1000, str_int_armour:1000, dex_int_armour:1000, str_dex_int_armour:1000, belt:1000"
IncreasedMana9,,prefix,60,base_maximum_mana (55 to 59),"ring:1000, amulet:1000, int_armour:1000, str_int_armour:1000, dex_int_armour:1000, str_dex_int_armour:1000, belt:1000"
IncreasedMana10,,prefix,69,base_maximum_mana (60 to 64),"ring:1000, amulet:1000, int_armour:1000, str_int_armour:1000, dex_int_armour:1000, str_dex_int_armour:1000, belt:1000"
